date,strategy,D_R,D_B,band_active,band_violation
2018-04-30,CtB-only,0.03737749712095041,0.0011124945536662395,0,0.0
2018-04-30,Main,0.00042415963368257615,0.021242822803402707,1,0.0012428228034027065
2018-05-31,EW,0.03212671254706418,0.379427312921587,0,0.0
2018-05-31,GMV,0.2196940844248488,0.22188320326816693,0,0.0
2018-05-31,CtR-only,7.964280398475319e-07,0.03204992859137505,0,0.0
2018-05-31,MDP,0.039980811942339586,0.0005001611615073762,0,0.0
2018-05-31,CtB-only,0.03794837146409227,0.000382213034521383,0,0.0
2018-05-31,Main,0.0005407061405007755,0.021291812979413266,1,0.0012918129794132656
2018-06-29,EW,0.0340084886267075,0.4253391219402548,0,0.0
2018-06-29,GMV,0.2192532694847089,0.22584663567506358,0,0.0
2018-06-29,CtR-only,4.13524096238642e-07,0.02760103977495394,0,0.0
2018-06-29,MDP,0.03660932966377973,0.0007558343423951452,0,0.0
2018-06-29,CtB-only,0.03561122832804019,0.0006175267041484097,0,0.0
2018-06-29,Main,0.00023136718649756805,0.020824060207767014,1,0.0008240602077670134
2018-07-31,EW,0.03451074428673804,0.45029691704732305,0,0.0
2018-07-31,GMV,0.21712836679067282,0.22925273219486636,0,0.0
2018-07-31,CtR-only,3.2710399009448905e-07,0.02678248377356994,0,0.0
2018-07-31,MDP,0.03519333148776081,0.0007389229478770801,0,0.0
2018-07-31,CtB-only,0.033881933089131906,0.0006076763381988933,0,0.0
2018-07-31,Main,0.00017864307292156183,0.0207198466807167,1,0.000719846680716698
2018-08-31,EW,0.03564626420727481,0.480529902387438,0,0.0
2018-08-31,GMV,0.22246958882148948,0.2338061243911643,0,0.0
2018-08-31,CtR-only,6.466289418306462e-07,0.0270576067726669,0,0.0
2018-08-31,MDP,0.02909746920222709,0.0008022158757876915,0,0.0
2018-08-31,CtB-only,0.027237993583040437,0.0006559273701385068,0,0.0
2018-08-31,Main,0.00017726622544020175,0.020708203551011245,1,0.0007082035510112446
2018-09-28,EW,0.036781652930878074,0.49607827362110485,0,0.0
2018-09-28,GMV,0.21839028123780144,0.2383477817490204,0,0.0
2018-09-28,CtR-only,1.6153020563409143e-07,0.028602324785400573,0,0.0
2018-09-28,MDP,0.03040331854252109,0.0006998752258091241,0,0.0
2018-09-28,CtB-only,0.028478903360241004,0.0005681780560738546,0,0.0
2018-09-28,Main,0.00025314783710487186,0.020800756208266984,1,0.0008007562082669832
2018-10-31,EW,0.04123681414685707,0.5676338457348297,0,0.0
2018-10-31,GMV,0.22936635486469306,0.2508414435373962,0,0.0
2018-10-31,CtR-only,9.283744732136902e-07,0.02831873164006675,0,0.0
2018-10-31,MDP,0.030270717305868753,0.0017809172789779787,0,0.0
2018-10-31,CtB-only,0.028455347645614033,0.0014804877654855638,0,0.0
2018-10-31,Main,0.0002344006186016326,0.020809517082479998,1,0.0008095170824799977
